id,hook,url,platform,sourcePage
trend-0380,But it’s just an (insert noun) and it’s (insert positive) how bad could it be? Well this (insert noun) has the same amount of (insert metric) as # (insert noun).,https://www.instagram.com/reel/DD1SdWGv8WW/?igsh=cG4wcXBwNjR4Mzk=,Instagram,24
trend-0381,What if I told you that you could eat this entire jar of (insert noun) for less calories than 2 servings of their (insert noun).,https://www.instagram.com/reel/DG4GxNOuDk2/?igsh=YzI3ODhlaTRkbTk0,Instagram,24
trend-0382,"A # calorie deficit per day, for a month should be around (insert pounds/kilos) of weight loss.",https://www.instagram.com/reel/DIjYAm5IQ_R/?igsh=MXNrOTA4NDJzNjFiYQ==,Instagram,24
trend-0383,Welcome back to “I can’t (insert dream result)” a series where I show you (insert routine/tutorial/steps to insert result) that take less than (insert time) to do/make.,https://www.instagram.com/reel/DGD3gXtJSNH/?igsh=MW5tajcycHl3OXY4MQ==,Instagram,24
trend-0384,"What I am (insert verb) on my (insert goal) journey, (insert result) last month.",https://www.instagram.com/reel/DEikNFLuFP2/?igsh=MXJrNHo5NThqNjZ4Mg==,Instagram,24
trend-0385,If your (insert current state) you can’t just (insert result) like everyone else.,https://www.instagram.com/reel/C5B64cPIrhi/?igsh=MXZpYmlzc3RpNWFobA==,Instagram,24
trend-0386,After over a decade of (insert action) here is what I wish someone would have told me from the start.,https://www.instagram.com/reel/DImQ3laRb30/?igsh=MW9idTU1aWI2dTN4aw==,Instagram,25
trend-0387,To everyone just doing (insert #) (insert action). Stop that.,https://www.instagram.com/reel/DDSXasqCf_S/?igsh=MWtneXdyaHk4YnM0cg==,Instagram,25
trend-0388,"If you want to (insert dream result), (insert action) is the worst thing you can do.",https://www.instagram.com/reel/DFGOcEtIjFv/?igsh=cGRsbjl6NzkwdA==,Instagram,25
trend-0389,This is (insert metric) the exact same amount of (insert noun) you build everyday. If you (insert action) hard (insert #) times per week.,https://www.instagram.com/reel/DCXFyoBobxU/?igsh=M3NtNzY2OHp2d3My,Instagram,25
trend-0390,You want you (insert noun) to look like these? So did this guy.,https://www.instagram.com/reel/DIJkuM_OW8I/?igsh=dWJiYTUwNWc5dXlp,Instagram,25
trend-0391,If I had 90 days to go from being (insert current state) to (insert dream result) here’s exactly how I would do it!,https://www.instagram.com/reel/DE_2hH-M11D/?igsh=bGN4M2MzNjltaGln,Instagram,25
trend-0392,You are (insert adjective) than you think.,https://www.instagram.com/reel/DCmTJe5NpZ5/?igsh=c3poZmcycDZ4dWZn,Instagram,25
trend-0393,You can put on/take off (insert metric) on your (insert mile/exercise/vertical/etc) in one workout with these simple tips.,https://www.instagram.com/reel/DDxVEiCRlG8/?igsh=MW1zemVyMWh0MWZ4dQ==,Instagram,25
trend-0394,If you have (insert symptom) you probably have (insert condition).,https://www.instagram.com/reel/C8ht9iwpUk6/?igsh=dzVwbWRsaHdrYmp4,Instagram,25
trend-0395,If you (insert action) but don't when to (insert action). You could be losing up to (insert metric) of you (insert dream result) without even realizing it.,https://www.instagram.com/reel/DGLVKBUR6W0/?igsh=dm9tdTd6cGt4bDZj,Instagram,25
trend-0396,If your (insert verb) (insert noun) and then (insert noun) and then (insert noun) that is literally the worst thing you could be doing.,https://www.instagram.com/reel/DCCjwkbC7Oi/?igsh=MXNpZGJvdGRmdjU0aA==,Instagram,25
trend-0397,The worst possible thing that can happen to a man/woman is developing (insert result).,https://www.instagram.com/reel/DDfxpOkAk5a/?igsh=MTZkMDNjMWpuOGF1cg==,Instagram,25
trend-0398,I grew about # (insert metric) in the past year at (insert age) by fixing my (insert condition) and (insert condition).,https://www.instagram.com/reel/DEjBuqtxzZU/?igsh=MWxreTIycmhydjZzcQ==,Instagram,25
trend-0399,Person #1: (insert large number) Person #2: What are you doing? Person #1: (insert action) I want to get a (insert dream result) before (insert time).,https://www.instagram.com/reel/DI1viVSN5N9/?igsh=bDd2eG9iczRwZ3I1,Instagram,25
trend-0400,So you want to impress you (insert person) when you (insert action) this (insert upcoming time).,https://www.instagram.com/reel/DI2FmNmK-AN/?igsh=M284Y3o5ZXlxamg1,Instagram,26
trend-0401,Person #1: What aren't my (insert noun) (insert adjective)? Person #2: It’s because your (insert common mistake),https://www.instagram.com/reel/DCUaqmTzGkG/?igsh=MWlna2gyeXhvYmdrdA==,Instagram,26
trend-0402,"If you want to be the (insert adjective) person in the room, it all starts when you (insert action).",https://www.instagram.com/reel/DDxd-jpvwNz/?igsh=b3I4ODBzdG5tMGIw,Instagram,26
trend-0403,If you have (insert pain point) but not much time to (insert action) and you want to (insert result) then save these (insert noun) and (insert noun) steps/routines/tips.,https://www.instagram.com/reel/DGbQ6H0t1Mv/?igsh=eW5yaWtyeTJzdzUx,Instagram,26
trend-0404,I’ve had a (insert drea result) since I was (insert age).,https://www.instagram.com/reel/DHmabeBSFJT/?igsh=ZWUxbWJkNjBhaGV2,Instagram,26
trend-0405,"The reason I can (insert result) and be comfortable, not have any (insert pain point) is this right here.",https://www.instagram.com/reel/DF0vHL3Pahk/?igsh=MTg1OGRxOWN0dDJ2bA==,Instagram,26
trend-0406,I spent (insert #) whole years with (insert condition) so you don’t have too.,https://www.instagram.com/reel/C8fU6cyP3Hc/?igsh=MXF0aGVjNnZtMzJkaw==,Instagram,26
trend-0407,I have a (insert metric) (insert noun) because this is one of my workouts/routines/steps/tips/strategies/methods.,https://www.instagram.com/reel/DAB359mSW5F/?igsh=MTlleXp4Yms4Mm80Mw==,Instagram,26
trend-0408,"If you can’t (insert skill), then follow this one minute routine/progressional/tutorial and you will have (insert skill) by the end of this video.",https://www.instagram.com/reel/DEd6_6yJOi3/?igsh=MXN0bW9lb3QwcHVuaQ==,Instagram,26
trend-0409,If your (insert current state) then the easiest way to have (insert dream state) is to have (insert result).,https://www.instagram.com/reel/DGefW1ANb0D/?igsh=bXZreWliZ2thb2Vz,Instagram,26
trend-0410,What would happen to you (insert noun) if you only (insert action) for an entire week.,https://www.instagram.com/reel/DFyxVP4xBm6/?igsh=MXdmM2xhdTBlMDRjNA==,Instagram,26
trend-0411,Taking a (insert noun) can increase your (insert result) but only with one strategy.,https://www.instagram.com/reel/C_z-Hy2S4j7/?igsh=d3diN3lldGZ6cWZz,Instagram,26
trend-0412,If you’re serious about getting (insert result) then this is the only video you will ever need so save it for later and watch till the end.,https://www.instagram.com/reel/CsVU4YTuQlg/?igsh=MWE3a2R0NWxqNXJrdQ==,Instagram,26
trend-0413,"If I had to start over and (insert verb) my (insert noun) from scratch, these are the only (insert noun) I would do for someone that is new to (insert noun).",https://www.instagram.com/reel/DGR8OoSsssd/?igsh=MTBmOG9nbjhrZ24zcg==,Instagram,26
trend-0414,Let’s see what’s inside (insert noun).,https://www.instagram.com/reel/C9z8e7aO6Z4/?igsh=MXdrZmdjaTZ3ZHI5cA==,Instagram,27
trend-0415,This is the reason (insert noun) is the size they are.,https://www.instagram.com/reel/DFUrWD3P_uA/?igsh=YzI4NmZveTc3ZDQy,Instagram,27
trend-0416,Here is a tier list of the best (insert noun) sources based off of how good they are for you (insert noun).,https://www.instagram.com/reel/DCuVL0VPLjU/?igsh=MXgzZDd5NXNvaG02aA==,Instagram,27
trend-0417,I don’t really show the (insert noun) a lot of love because I don’t like (insert action) but today I am going to show you (insert action).,https://www.instagram.com/reel/DExHLTotGlt/?igsh=MTRxN3c4bm13MzF4Mw==,Instagram,27
trend-0418,What if I told you to (insert verb) # (insert noun) everyday?,https://www.instagram.com/reel/DFKru9CSKpb/?utm_source=ig_web_copy_link,Instagram,27
trend-0419,What would happen if you (insert dangerous action).,https://www.instagram.com/reel/DHgpcAXJMT8/?igsh=cmVoZ3VvOGM0bDJo,Instagram,27
trend-0420,"F*ck it, I am going to role # of (insert noun) in 60 seconds.",https://www.instagram.com/reel/DEnKwgGJi9p/?igsh=MWV0eTU3YjhuYndsbA==,Instagram,27
trend-0421,This is what a full (insert time) (insert action) looks like at top # (insert school) in (insert location).,https://www.instagram.com/reel/DFbEwDjTJh-/?igsh=anFpdWFkM2ExajZo,Instagram,27
trend-0422,"What’s hommies, I am going to give you a cash course of what (insert noun) to ask for, based on what you want that (insert noun) to do for you.",https://www.instagram.com/reel/DFD3FqAvSh9/?igsh=MW11eGZhNmF5bDBuZQ==,Instagram,27
trend-0423,If your between the heights (insert height) to (insert height).,https://www.instagram.com/reel/DEaf5GfpUy7/?igsh=MXNsaDJtNHlnd21jMA==,Instagram,27
trend-0424,This is a great trick.,https://www.instagram.com/reel/DJC1PslvU1Z/?igsh=a2QzbGZyMm92Y241,Instagram,27
trend-0425,(insert $) in (insert time) and people still think you need a 9-5.,https://www.instagram.com/reel/DIXVEpRSrDR/?igsh=MXA3a3FodmNwenNl,Instagram,27
trend-0426,They say you can’t (insert result) with (insert noun) but they're wrong.,https://www.instagram.com/reel/C17LtU2Ltov/?igsh=bmkzMm1saG04cTdh,Instagram,27
trend-0427,Here are # of pricing mistakes we made when starting our (insert business).,https://www.instagram.com/reel/DGmFoxiSikU/?igsh=ZTdzenI5aDdhbDVq,Instagram,27
trend-0428,# things I'd do if I were to re-start (insert industry/niche/occupation/hobby).,https://www.instagram.com/reel/DGVJ3n3SGhc/?igsh=MXQwbWJwcGg2cjc1eA==,Instagram,27
trend-0429,The (insert noun) of a (insert noun) will tell you a lot about the (insert noun).,https://www.instagram.com/reel/DGT9NI2pbX5/?igsh=MWhnaDh3NTZhdHA1eg==,Instagram,27
trend-0430,Here are some space saving (insert noun) hacks that saved our small space.,https://www.instagram.com/reel/DHWAfqwv5Xf/?igsh=cm93YWIwemxvZDYy,Instagram,28
trend-0431,Do you feel (insert pain point) by your (insert noun) consistent (insert pain point).,https://www.instagram.com/reel/DCXqEOfya7M/?igsh=MXRmZjR6M2VqbjdycA==,Instagram,28
trend-0432,My friends and I turned this (insert adjective) (insert noun) into this (insert adjective) (insert noun) in just (insert time).,https://www.instagram.com/reel/DG8YeQTs9XW/?igsh=MmFvMDh6MHV1cG53,Instagram,28
trend-0433,What happened to (insert adjective) (insert noun).,https://www.instagram.com/reel/DA_7YdHo3S2/?igsh=MWwzZWxuOTdrODU5eA==,Instagram,28
trend-0434,"(insert noun) used to have (insert trait), now they don’t.",https://www.instagram.com/reel/C5rJryFoZZH/?igsh=MWFwcW94aDVzcTNkMg==,Instagram,28
trend-0435,Here is a complete cost breakdown to build my (insert sqft) home.,https://www.instagram.com/reel/DFBxNBuuKZw/?igsh=MTRoZHZhcDF6cG1k,Instagram,28
trend-0436,"It cost (insert $) to build my own (insert noun), acting as my own general contractor. Here is the complete coast breakdown.",https://www.instagram.com/reel/C_oT5Ibpvlf/?igsh=cjI2cjI2dzRidTQ0,Instagram,28
trend-0437,I paid (insert $) to build my own dream home and pool as an (insert title). Here is the complete cost breakdown.,https://www.instagram.com/reel/C_J2pr9uWut/?igsh=MW8zaHN4bHB0OTFxdQ==,Instagram,28
trend-0438,I’ve (insert verb) over (insert #) of (insert noun) here are # things I would never do.,https://www.instagram.com/reel/DGgLtQEIgKH/?igsh=emgydmY5NzEyYnBv,Instagram,28
trend-0439,If you want to (insert verb) in an exceptional (insert noun) you have got to stop half-assing things.,https://www.instagram.com/reel/DDAJK6STXlR/?igsh=MWI4c2xpY3p1OXl1cw==,Instagram,28
trend-0440,It’s also super hard to get (insert result) especially with the (insert condition).,https://www.instagram.com/reel/DENwo4Fvh6f/?igsh=dWVyMGZud3dteWs0,Instagram,28
trend-0441,It has taken me # years if (insert occupation/skill/hobby) to realize I have been (insert action) wrong this entire time.,https://www.instagram.com/reel/DFBJYnGyr_a/?igsh=b2NrM2o5MGw4OHhl,Instagram,28
trend-0442,Remember (insert method/strategy name) for you next (insert noun).,https://www.instagram.com/reel/C6a9V7vuein/?igsh=ZTNsd2QzZHBhbTJ2,Instagram,28
trend-0443,Remember (insert #) (insert noun) combo for you next (insert noun).,https://www.instagram.com/reel/C3nW4P4L_xf/?igsh=cXF5eno1eHVzMWY0,Instagram,28
trend-0444,(insert industry/niche) tips for if you're broke.,https://www.instagram.com/reel/DDkbXWpucvG/?igsh=dmI2NmgzbjExZzh0,Instagram,28
trend-0445,What (insert noun) and (insert noun) do I really need?,https://www.instagram.com/reel/DGoOJxMyffy/?igsh=OHF5NHJkbzB3dXow,Instagram,29
trend-0446,Every time you (insert action) your passing you (insert adjective) (insert noun) just because you don’t know what they are.,https://www.instagram.com/reel/DEiHlooJM-L/?igsh=MWZ3dnl6anI3cTh4bA==,Instagram,29
trend-0447,Alright you little DIY freaks here's how to build the sauciest (insert noun) of all time.,https://www.instagram.com/reel/DGCUWxRJ0A4/?igsh=MWo2MzNvejQ5ZW5hNQ==,Instagram,29
trend-0448,Normally I would never say this but please stop (insert action) until you're ready to (insert action).,https://www.instagram.com/reel/DFVrVTFx1Cu/?igsh=cm56Zm11andjc2sx,Instagram,29
trend-0449,(insert noun) for all the (insert condition) guys/girls out there.,https://www.instagram.com/reel/DIj9O4Az5GC/?igsh=MWRpeGRrcGphb3o1eQ==,Instagram,29
trend-0450,How to take better (insert noun).,https://www.instagram.com/reel/DFLP70LKvi1/?igsh=cXo1MWhodnNrYzg=,Instagram,29
trend-0451,This is every single (insert noun) in my collection.,https://www.instagram.com/reel/DEaUlTYI47b/?igsh=MXhvcHVxZjZvZzd0bg==,Instagram,29
trend-0452,Invest in (insert adjective) (insert noun).,https://www.instagram.com/reel/DGllDnGP4GS/?igsh=MXA2ZDE3NThvc2xjdg==,Instagram,29
trend-0453,For people who (insert action) and are also into (insert noun) what the hell are we doing.,https://www.instagram.com/reel/DAGWXZ5OnJ_/?igsh=a2NjMTRrMjl0dzk4,Instagram,29
trend-0454,Here's how to build a good (insert noun) rotation.,https://www.instagram.com/reel/DDkarIGP6Da/?igsh=MW1uNTdrZ2lpcmZ0Yg==,Instagram,29
trend-0455,This guy has made (insert $) profit in one day using the technique he is about to use.,https://www.instagram.com/reel/DFgTirDB5xe/?igsh=OG5pa2lnNTYwYzhw,Instagram,29
trend-0456,This book will teach you more about the (insert niche/industry/topic) than all of these books here.,https://www.instagram.com/reel/DE2qZvqoDAO/?igsh=MWUzanZ4ajNiemZxdA==,Instagram,29
trend-0457,If you wear a (insert noun) or (insert noun) with (insert noun) and a different (insert trait) (insert noun) then you have (insert result).,https://www.instagram.com/reel/DG1XhISy7_f/?igsh=MXR4ODF2c2k2aGJlbQ==,Instagram,29
trend-0458,Every (insert noun) explained in one sentence.,https://www.instagram.com/reel/DD7Z0GWJrMB/?igsh=MXBlNjF0YzF5c2tobg==,Instagram,29
trend-0459,"If you keep failing your (insert noun), just figure out where you're failing it.",https://www.instagram.com/reel/DCUAbdBB_k_/?igsh=MTh5bWNwcjMyaTkyeA==,Instagram,29
trend-0460,How long does it take to complete the impossible mile.,https://www.instagram.com/reel/DEtSZ28PQi1/?igsh=MWxvcmN6cHl0bWpoMg==,Instagram,29
trend-0461,"(insert noun) is believed to be super bad for us. Causing (insert symptom), (insert symptom), (insert symptom), and even (insert symptom).",https://www.instagram.com/reel/DIMbDQhsNyG/?igsh=MTl5dmVrbmV1OWgzdg==,Instagram,30
trend-0462,(insert noun) can make you go bald!,https://www.instagram.com/reel/DFnnhxyvDzC/?igsh=YXUxOGhoazRnc28w,Instagram,30
trend-0463,"I’ll tell you a story, We have # (insert noun) that were invented to solve 3 different problems.",https://www.instagram.com/reel/DF9D6aCT4R2/?igsh=NnVucjM3OWhkNnFj,Instagram,30
trend-0464,(insert industry) tier list for 2025.,https://www.instagram.com/reel/DG1WCj0PIML/?igsh=MWlwZzcydTdpc2V2aQ==,Instagram,30
trend-0465,How to start your (insert noun) from scratch.,https://www.instagram.com/reel/DG1VtMUSQ9h/?igsh=dzE3b3FlbXZjc3R6,Instagram,30
trend-0466,Exposing the only (insert noun) you will ever need.,https://www.instagram.com/reel/DBXc7jiofht/?igsh=MTIzMGllaHVhcW5xNg==,Instagram,30
trend-0467,How to dress like a (insert person).,https://www.instagram.com/reel/DCRJoGbo3oa/?igsh=d3Mzc3E4MWF2d3M=,Instagram,30
trend-0468,Every (insert store type) has a million (insert noun) with different (insert noun). But some of them are more special than others.,https://www.instagram.com/reel/DEabsX3pRsJ/?igsh=ZmlkZ3draG16OXJq,Instagram,30
trend-0469,This is exactly how you and your friends are going to get (insert result) before this (insert time).,https://www.instagram.com/reel/DId6_M-AwGL/?igsh=bW8zc212eTR0Y3V5,Instagram,30
trend-0470,"If you’re afraid to (insert action), then (insert action).",https://www.instagram.com/reel/DHEL0_cRwNA/?igsh=MTRsY2phZ3d0MzFmag==,Instagram,30
trend-0471,If you want to start a (insert noun) in (insert year) here are some things you are going to need.,https://www.instagram.com/reel/DEdSzXhzTEH/?igsh=cXI2MDcyd2ZobHVy,Instagram,30
trend-0472,Putting you on brands you may have never heard of.,https://www.instagram.com/reel/DIOvPayMKgS/?igsh=bGlzMGJ2YXJkdG50,Instagram,30
trend-0473,"COMPARISON INSPO HOOK: This is an (insert noun), and this is an (insert noun).",https://www.instagram.com/p/DHiMzqvR_MQ/,Instagram,30
trend-0474,This (insert noun) and this (insert noun) have the same amount of (insert noun).,https://www.instagram.com/ﬁtfoodieliving/reel/DBHpSdgRdvh/,Instagram,30
trend-0475,A lot of people ask me what's better (insert option #1) or (insert option #2) for (insert dream result) I achieved (insert dream result) doing one of these and it's not even close.,https://www.instagram.com/p/DHGn-H-xNeV/,Instagram,30
trend-0476,For this (insert item) you could have all of these (insert item).,https://www.instagram.com/reel/C27sCLIxGIu/,Instagram,31
trend-0477,"He/she always (insert action), and he/she does (insert action).",https://www.instagram.com/reel/C9FQ-W1OJtc/,Instagram,31
trend-0478,"For this (insert noun), you could have all of (insert noun).",https://www.instagram.com/alexgamblecoach/reel/C3r2FM5vhAH/,Instagram,31
trend-0479,"This (option #1) has (insert noun) in it, and (option #2) has (insert noun) in it.",https://www.instagram.com/reel/DBTo-UctI9R/,Instagram,31
trend-0480,This group didn't (insert action) and this group did.,https://www.instagram.com/reel/C9wOIgSJZG1/?utm_source=ig_web_copy_link,Instagram,31
trend-0481,"For this (insert noun), you could have this whole (insert noun).",https://www.instagram.com/noahperloﬁt/reel/C3dwIEGxeB0/,Instagram,31
trend-0482,"This is (insert metric) of (insert noun) for (insert price), and this is also (insert metric) of (insert noun) for (insert price).",https://www.instagram.com/p/DCj8U4WJPmj/,Instagram,31
trend-0483,How long would it take you to go from (insert before state) like this (with pain point) to (insert dream result) with (insert desire).,https://www.instagram.com/share/BAFmRk0wS1,Instagram,31
trend-0484,If you're between the ages # - # and you want to become (insert dream result) and I mean really (insert dream result). Then you have to do these # things.,https://www.instagram.com/share/_o1hsHAQW,Instagram,31
trend-0485,"This (insert noun) has (insert metric) and will get you (insert dream result), and this (insert noun) has (insert metric) and will get you (insert dream result).",https://www.instagram.com/p/DC2OpMNJMG2/,Instagram,31
trend-0486,"One (insert noun), and # of my (insert noun) have the same (insert metric).",https://www.instagram.com/p/DHCafPPxo3w/,Instagram,31
trend-0487,"This is a (insert noun) from (insert restaurant/store/place) for (insert metric), and this is the same (insert noun) from (insert restaurant/store/place) for (insert metric).",https://www.instagram.com/p/DDP3euvJPC4/,Instagram,31
trend-0488,"This is a (insert noun), this is also a (insert noun).",https://www.instagram.com/p/DIYZKjtxK7Z/,Instagram,31
trend-0489,"This is (insert noun) before you (insert action), this is (insert noun) after you (insert action).",https://www.instagram.com/p/DDfEcIyTncw/,Instagram,31
trend-0490,These two groups (insert similar result) but this group (insert result).,https://www.instagram.com/tombaileypt/reel/C9bg-usp89W/,Instagram,31
trend-0491,The (insert noun) offers you a (option #1) and a (option #2) what do you choose?,https://www.instagram.com/share/_-96Kqts3,Instagram,32
trend-0492,"(insert #) (insert noun) I would have this one if I was (insert verb), and I would have this one if I was (insert verb).",https://www.instagram.com/p/DEyUjeIyn-w/,Instagram,32
trend-0493,"This is (insert noun) at (insert metric), and it's perfect for (insert verb). This is (insert noun) at (insert metric).",https://www.instagram.com/p/DFckqW0T8cM/,Instagram,32
trend-0494,"This is (insert metric) of (insert noun), this is also (insert metric).",https://www.instagram.com/p/DHGElSpPqeu/,Instagram,32
trend-0495,(insert metric) and (insert metric) both sides are (insert adjective) and look the same. Let’s see why.,https://www.instagram.com/p/DIO0xJypZvT/,Instagram,32
trend-0496,(insert result) (insert noun) vs. (insert result) (insert noun).,https://www.instagram.com/p/DFOBiz0ptWc/,Instagram,32
trend-0497,Both these (insert noun) are exactly the same. I have not changed a single (insert noun). But this one is (insert metic) and this one is (insert metric).,https://www.instagram.com/p/DB67qDIih-2/,Instagram,32
trend-0498,Would you feel more (insert trait) in this (insert noun) or this one?,https://www.instagram.com/p/DGYr4vMKo3T/,Instagram,32
trend-0499,"Both groups gained the same amount of (insert noun). Expect this grouped (insert action) # days a week, and this group (insert action) #.",https://www.instagram.com/reel/DCRDDUuC1YL/?igsh=eTA3eTV6OGt3dG5x,Instagram,32
trend-0500,Cheap vs. Expensive (insert noun).,https://www.instagram.com/reel/DFXKXBaPyn0/?igsh=NDVuNG90bHNhOXY=,Instagram,32
trend-0501,You will (insert result) a week if you (insert action) on a (insert journey). But you will only (insert result) this much a week if you (insert action) on a (insert journey).,https://www.instagram.com/reel/DG0qjQ7S-GD/?igsh=cndidHU3NXZwd282,Instagram,32
trend-0502,This is what your (insert noun) looks like when you don’t take (insert noun). And this is what your (insert noun) looks like when you take (insert noun).,https://www.instagram.com/reel/DIn291GI4Fa/?igsh=b294b3ZyMmx5bDJk,Instagram,32
trend-0503,This is me after (insert action) in the (insert location) with (insert condition). And this is me just (insert action) in the middle of (insert location).,https://www.instagram.com/reel/DDNgWJliAUR/?igsh=MW03ZndyNWo4bXlodA==,Instagram,32
trend-0504,"MYTH BUSTING INSPO HOOK: (insert item) (insert fact), (insert complete opposite item) (insert similar fact).",https://www.instagram.com/reel/C_bBILMsNzh/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Instagram,32
trend-0505,This is why doing (insert action) makes you (insert pain point).,https://www.instagram.com/p/C8BpxhQNKCj/,Instagram,33
trend-0506,This is how you (insert dream result) while (insert guilty pleasure).,https://www.instagram.com/p/C3spnM9IOKG/,Instagram,33
trend-0507,"(insert item) (insert fact), (insert item) (insert similar fact), (insert complete opposite item) (insert similar fact).",https://www.instagram.com/p/DDmz346s6x2/,Instagram,33
trend-0508,"If you're really a (insert dream result), why aren’t you doing (insert common belief)?",https://www.instagram.com/reel/DEPpiQkobO7/,Instagram,33
trend-0509,Just because you do (insert action) doesn't make you a good (insert label).,https://www.instagram.com/reel/DHrRQ2uv22F/,Instagram,33
trend-0510,This is what (insert number) of (insert item) looks like.,https://www.instagram.com/p/C60q1FPPrLW/,Instagram,33
trend-0511,If you are (insert action) just once per (month/day/year) than you are f*ucked.,https://www.instagram.com/reel/DAvjqruooP3/?igsh=cXcwcnAyMmo1ZTFv,Instagram,33
trend-0512,"This is me when I (insert action) (insert frequency), and this is me still (insert action) (insert frequency).",https://www.instagram.com/p/DAmA1Wnqh4X/,Instagram,33
trend-0513,No your (insert noun) is not cause (insert result).,https://www.instagram.com/p/DCeVnXro9Xd/,Instagram,33
trend-0514,Let me de-influence you from (insert action).,https://www.instagram.com/reel/DEXaRPkOSjV/?igsh=MXYxZm05YzRzdXVyMg%3D%3D,Instagram,33
trend-0515,"More (insert target audience) need to hear this, (insert common belief) will not (insert result).",https://www.instagram.com/reel/C_oaRbkuJaG/,Instagram,33
trend-0516,"It's time to throw away your (insert item), you don’t need it anymore.",https://www.instagram.com/reel/C6qt2B4NKA1/,Instagram,33
trend-0517,"They said, “(insert famous cliché or quote)” That's a lie.",https://www.instagram.com/reel/DDmm7AXxKLa/,Instagram,33
trend-0518,Don't (insert action) until you've done this one thing.,https://www.instagram.com/p/DA0kc0DCM0h/,Instagram,33
trend-0519,Stop using (insert item) for (insert result).,https://www.instagram.com/p/DBe3QaNyQEi/,Instagram,33
trend-0520,You cannot be (insert dream result) before you enter (insert age group).,https://www.instagram.com/p/DBROBQTK9De/,Instagram,33
trend-0521,I stopped acting like the (insert person/title) in my life and you shouldn't be the (insert person/title) either. https:/,https://www.instagram.com/p/C9pwV7rPMVo//www.instagram.com/p/C-3m2q5pkLq/,Instagram,33
trend-0522,Your life is boring because you don’t (insert action).,https://www.instagram.com/reel/DFAr9dPA4F4/?igsh=eWVxamg2eDF2cTBt,Instagram,33
trend-0523,This is (insert large number) worth of (insert noun).,https://www.instagram.com/georgiaheins/reel/C-QSr3qS4Cb/,Instagram,33
trend-0524,"Just because you have never (insert action) before, doesn't make you a (insert label) person.",https://www.instagram.com/p/DGb8XGgtwN5/,Instagram,34
trend-0525,"This is how we think we (insert pain point), but you would have to (insert action) on top of (insert action) # of times for that to happen.",https://www.instagram.com/alexgamblecoach/reel/C9Zb1ZOP-Tl/,Instagram,34
trend-0526,(Insert noun) is actually a really good (Insert noun) for (insert result).,https://www.instagram.com/reel/C5yQUs6LQMM/?utm_source=ig_web_copy_link,Instagram,34
trend-0527,# things I would never (insert action) in my (insert age range) if I wanted to (insert dream result) by (insert age range).,https://www.instagram.com/share/BAGNNxOLAP,Instagram,34
trend-0528,If you look in the mirror and notice (insert observation) here's what you do to (insert dream result).,https://www.instagram.com/share/BAPOeL5mmh,Instagram,34
trend-0529,"I haven't done (insert common action) in over # years, and it's healed (insert noun).",https://www.instagram.com/p/DGTiPPMygzM/,Instagram,34
trend-0530,(insert dream outcome) that don't taste/look like pure bootyhole.,https://www.instagram.com/p/DG8lDUFoouT/,Instagram,34
trend-0531,"You are not (insert bad label), you are not (insert bad label), you just can't (insert adjective) .",https://www.instagram.com/p/DBWFRQqO3Nt/,Instagram,34
trend-0532,My biggest regret in (insert life event) was (insert accomplishment).,https://www.instagram.com/p/C22y9caxGf6/,Instagram,34
trend-0533,"(insert action) I have never (insert action) before, to prove (insert action) is easy.",https://www.instagram.com/p/DDh_Y0PzPi9/,Instagram,34
trend-0534,For the price of this many (insert noun) at the (insert place/store/restaurant) you could make this many at home.,https://www.instagram.com/p/DCKUo2tSsBe/,Instagram,34
trend-0535,If you (insert action) this (insert noun) then yes i'm judging you.,https://www.instagram.com/p/DIKYWrVpgp4/,Instagram,34
trend-0536,You are (insert action) too many (insert noun) that you didn't know.,https://www.instagram.com/p/DHzxZ28x4KX/,Instagram,34
trend-0537,"I have never met a single person that (insert action), (insert action), (insert action), (insert action), and still has time to (insert dream result).",https://www.instagram.com/p/C84rOEixNKS/,Instagram,34
trend-0538,(insert well known person or brand) is trying to get this video removed from the internet because he/she exposes their product for being (insert negative result). Watch this now before it's gone.,https://www.instagram.com/p/DB7OnuqSYBr/,Instagram,34
trend-0539,What if I told you making your own (insert noun) is actually super easy and only costs (insert price).,https://www.instagram.com/p/DH1SDq_qBny/,Instagram,35
trend-0540,I said it before and I am going to say it again (insert mind blowing fact).,https://www.instagram.com/p/DDFJKmqozH6/,Instagram,35
trend-0541,There is absolutely no reason for you to be (insert pain point) every single day just because you are trying to (insert dream result).,https://www.instagram.com/p/DHaw56FzsOe/,Instagram,35
trend-0542,"Don’t make the mistake of (insert action), (insert action), (insert action).",https://www.instagram.com/p/DIFEWODyeM0/,Instagram,35
trend-0543,"You are not bad at (insert action), you probably were just never taught how to (insert action).",https://www.instagram.com/p/DHYuMQYp0Kv/,Instagram,35
trend-0544,"If you’re a young (insert person) and you are a (insert result) (insert title), let me tell you something you got a bright future buddy.",https://www.instagram.com/p/DIfDhHqTlkW/,Instagram,35
trend-0545,I can’t (insert verb) (insert noun) anymore.,https://www.instagram.com/p/DIyeda6xw9w/,Instagram,35
trend-0546,Believe it or not this (insert noun) was not (insert verb) with a (insert noun).,https://www.instagram.com/p/C2SNZy0gL-x/,Instagram,35
